名称,介绍,详情
山推 DH46-G 推土机,DH46全液压推土机是山推在继承总结多年履带式推土机设计制造经验的基础上，融合国内外产品先进应用技术，开发的中大型矿用静压传动履带式推土机。通过多项关键核心技术的研究攻关，将静压传动技术在推土机上的应用提升到了460马力功率段，填补了国内空白。可翻转驾驶室、分流式散热系统、行走系统多模式控制功能、可选动力模式等创新技术的应用进一步提升该产品的智能化水平、可靠性、维护性，使其整体技术性能达到了先进水平。,"
功率:
320以上
行走:
履带式
用途:
标准型
动力方式:

"
三一重工 SYM3312ZZX1E 2号 工程柴油复合版PLUS自卸车,"SYM3312ZZX1E 2号工程柴油复合版PLUS自卸车绿色环保，顶盖具有自动强制密闭功能，航天舱门充气密封技术，
安全可靠，驾驶室引进斯堪尼亚技术，一体冲压成型，整车低重心提高行驶安全。智能管控，三一自主研发车载系统，具备强大物联及数据处理能力。","
行走方式:

动力方式:

品牌:
三一重工
类别:
自卸车
"
内蒙古北方重工 TR60C 煤斗型矿用自卸车,内蒙古北方重工 TR60C 煤斗型矿用自卸车是内蒙古北方重工生产制造的行走方式为轮胎煤斗型矿用自卸车。,"
行走方式:
轮胎
车架形式:
刚性
动力方式:

品牌:
内蒙古北方重工
"
龙工 LG6550F 履带式液压挖掘机,LG6550F履带式液压挖掘机采用进口五十铃柴油机，符合国三排放法规要求，可靠性高;,"
整机工作质量(kg):
55300
额定斗容(m3):

额定功率(KW/rpm):
300/1800
发动机型号:
五十铃6WG1
"
勤牛 QNL220C 轮式挖掘机,QNL220C轮式挖掘机QNL220C轮式挖掘机加长臂轮式挖掘机主要适用于低层建筑拆解、市政建设、地铁建设、高速公路坡面整修、河道疏通清淤等土石方挖掘作业。,"
整机工作质量(kg):
21800
铲斗容量(m3):
0.35
额定功率(Kw/rpm):
124/2050
发动机型号:
QSB7-C166
"
威盛 WSM939 轮式装载机,WSM939轮式装载机产品特点：超高的卸载高度，超大的额定载荷，超大的掘起力，适合各种工况铲斗自动放平，作业效率高，降低驾驶员疲劳强度。；动力强劲，功率储备大，燃油经济性好，噪音低，绿色环保；全液压转向，操作灵活简单，全液压转向，轻便灵活，双泵合流，节能高效；大轴距，合理桥荷分配，整机行驶稳定灵活。超强的额定载荷（38000kg），完美体现优良的性价比。,"
整机工作质量(kg):
11300
额定斗容(m3):
2.0
额定载重量(kg):
3800
发动机型号:
YC6108G
"
宣工 TY165-2 推土机,TY165-2推土机半刚性悬挂、液力传动、液压助力操纵的履带推土机，先导工作装置操纵。生产效率高、通过能力强、操纵轻便、结构简单、维修方便。可选配三钩松土器、U型铲刀（铲刀容量4m3，用于推煤作业）等多种装置，是交通、油田、电力、矿山等土石方施工的理想机械。是TY165升级产品。,"
功率:

行走:
履带式
用途:
标准型
动力方式:

"
楚飞 江淮后双桥自卸汽车 ,楚飞 江淮后双桥自卸汽车 是楚飞生产制造的行走方式为轮胎式。,"
行走方式:
轮胎式
动力方式:

品牌:
楚飞
类别:
自卸车
"
同力重工 TLS753 矿用洒水车,"TLS753矿用洒水车单车储水量大、洒布范围宽、续洒里程长、作业效率高。水罐容积40m3-48m3,一次作业里程超过5公里，可布洒面积超过7000m2，洒水作业效率大为提高。","
行走方式:
轮胎
车架形式:

动力方式:

品牌:
同力重工
"
利勃海尔 R966B 挖掘机,R 996 B 具有高可靠性和较长的使用寿命，可以保证低成本高效率的长期作业，挑战一切不可能。工作装置应力分配合理，并具有超大的挖掘力和崛起力。R 996 B采用利勃海尔设计制造液压油缸和铲斗，铲斗插入能力强，即使在最难挖掘的地方也可以达到比较高的满斗系数。,"
整机工作质量(kg):

额定斗容(m3):
34/36
额定功率(KW/rpm):
2240kW/3000HP
发动机型号:

"
厦工众力兴 XG8075WS 智能轮式挖掘机,厦工全新开发上下车架，采用D型大截面边梁结构，强度更高，整机稳定性更好，静音型消声系统，噪音更低、操控更为舒适、更利于城市及夜晚作业。,"
整机工作质量(kg):
6550
铲斗容量(m3):
0.3
额定功率(Kw/rpm):
48/2200
发动机型号:

"
福工 FUG920 轮式装载机,FUG920轮式装载机性能介绍：采用SL4108ABK型柴油机，动力性能好，强劲有力，扭矩储备大，节能环保。采用定轴式动力换档变速箱，输出扭矩大，操作简便，作业效率高。四轮驱动确保优良的牵引性能，合理的桥荷分配，四轮制动安全可靠，作业稳定性强。单摇臂，加强型车架，工作装置结构牢固，适合不同工况使用。,"
整机工作质量(kg):
5800kg
额定斗容(m3):
1.1 m3
额定载重量(kg):
2000 kg
发动机型号:
SL4108ABK
"
移山 TG160 高原型推土机,TG160高原型推土机发动机标准配置为具有当今国际先进水平的斯泰尔WD61564T柴油机。可靠性高、寿命长，平均大修期可达一万小时以上。动力性好，扭矩储备大于20％，提供强劲动力。经型好、燃油、机油消耗低――燃油最低消耗达到208g/kwh，机油消耗率在0.5g/kwh以下。绿色、环保，达到欧洲Ⅰ排放标准。低温启动性能好，冷启动装置可在－40℃顺利启动。整体介绍。,"
功率:
120-220
行走:
履带式
用途:
标准型
动力方式:

"
华菱汽车 HN3311B36B6M6 M5自卸车,HN3311B36B6M6自卸车标配自主研发的汉马发动机、汉马变速箱和汉马车桥，专为工程车辆量身打造，匹配更加科学，更加节能、高效。,"
行走方式:
轮胎式
动力方式:

品牌:
华菱汽车
类别:
自卸车
"
徐工 XDA45U 铰接式自卸车,"XDA45U铰接式自卸车采用原装进口发动机、变速箱及车桥，动力强劲，满足高效作业要求，燃油消耗低。
采用泵控液压系统和负载敏感转向系统，提升了系统的稳定性和故障排查的便捷性，更加节能。","
行走方式:
轮胎
车架形式:

动力方式:

品牌:
徐工
"
移山 YS70 挖掘机,YS70挖掘机强劲的动力系统可靠的液压系统可靠的工作装置温馨舒适的驾驶室主要功能整机外型采用计算机三维优化设计，美观大方；采用液压伺服先导操纵系统，操作灵活轻便；平台可360度旋转，具备挖掘、推土、清沟等功能；该机性能可靠，操作舒适；可广泛应用与公路、建筑、市政、农业的施工工程。,"
整机工作质量(kg):
6740
额定斗容(m3):
0.28
额定功率(KW/rpm):
45/2200
发动机型号:
康明斯B3.3
"
鲁宇重工 LY135 轮式挖掘机,鲁宇LY135-9型轮式挖掘机，对于山地作业研发的具有良好通过性与稳定性的挖掘机。采用国内挖机专用玉柴大功率发动机，可达100多个马力，液压系统采用进口变量柱塞泵、进口多路阀，保障了在工作中的柔顺性并兼具重型设备的挖掘力;采用一汽长齿加大变速箱，使山地行走负重作业变得轻松。,"
整机工作质量(kg):
12500
铲斗容量(m3):
0.38
额定功率(Kw/rpm):
75/2200
发动机型号:
玉柴YC4A100-302
"
沃得 W153 轮式装载机,W153轮式装载机中轴距铰接式车架结构，转向角度大，转弯半径小，机动灵活，便于在狭窄场地作业;车架采用箱式结构，使用寿命长。优化设计的工作装置、铲斗结构，更加适应工况需求;铲斗收斗角大，装满系数高，主刀板采用高强度耐磨钢板，使用寿命长。铲斗具有高位自动放平功能，简化了动作，降低了司机劳动强度，大大提高了生产效率。,"
整机工作质量(kg):
16600
额定斗容(m3):
2.8
额定载重量(kg):
5000
发动机型号:
潍柴WD10G220E21
"
山推 DH24-G XL(标配版) 国四推土机,DH24-G全液压推土机是山推开发的全新一代240马力国四排放静压传动推土机，通过驾乘系统、动力系统、液压系统及电气系统的优化升级，提升驾乘舒适性及作业效率，实现优越的燃油经济性，最大可提供268马力的强劲动力输出，相同油耗下效率提升10%-15%。,"
功率:
120-220
行走:
履带式
用途:
标准型
动力方式:

"
大运 DYX3311 自卸车,DYX3311自卸车◎潍柴WP10柴油机：唯动力，尽叱咤！◎奔驰技术传动轴：。,"
行走方式:
轮胎式
动力方式:

品牌:
大运
类别:
自卸车
"
临工重机 CMT86 矿用车,CMT86矿用卡车安全可靠、舒适高效是全能型产品，适用于大型砂石料矿、有色金属矿、中型煤矿、宝石矿。,"
行走方式:
轮胎
车架形式:

动力方式:

品牌:
临工重机
"
军联 JL50-III 液压挖掘机,JL50-III液压挖掘机动力系统：常柴4L68型发动机装备了动力强劲、经济环保的发动机，始终提供稳定、强劲动力。液压系统：全功率控制变量系统，保证充分利用发动机功率。系统具有三泵合流功能，合理分配和利用流量，改善和提升整机性能。精心匹配操纵控制元件，确保整机具有良好操纵性。液压泵、主阀、行走马达、回转马达及液压管路均采用世界顶级产品，品质优良，工作稳定，保证整个系统可靠运行。,"
整机工作质量(kg):
4510
额定斗容(m3):
0.18
额定功率(KW/rpm):
32/2200
发动机型号:
常柴4L68 Changchai4L68
"
山鼎机械 SD90W-9T 小型挖掘机,配备大品牌常柴发动机，可选配久保田洋马发动机，动力强劲工作更轻松，配备进口先导液压泵，可实现左右手同时操作，动作流畅操作性更强，加强式大小臂设计承受力更强质量有保证，采用强化型橡胶轮胎 经久耐用无惧任何地形。,"
整机工作质量(kg):

铲斗容量(m3):
0.3
额定功率(Kw/rpm):
48
发动机型号:
玉柴YC4D65
"
合力叉车 5吨系列HL956 装载机,"5吨系列HL956装载机采用圆锥滚子轴承铰接结构车架，确保使用可靠性,提高整机使用效率,降低维护成本;前后车架采用框架式结构，刚度好、可靠性高，特别适合重载、恶劣工况;采用3350mm超长轴距布置，重载I况稳定性好。","
整机工作质量(kg):
16900
额定斗容(m3):
3
额定载重量(kg):
5000
发动机型号:

"
宣工 SD6GHW 推土机,SD6GHW推土机采用C6121发动机，扭矩储备系数大，抗过载能力强。液力机械变矩器具有高效区宽、效率高的特点。变速箱为行星传动、动力换挡变速箱具有换挡平稳、操纵轻便；转向、制动采用联动形式，制动系统为液压助力；终传动系统齿轮采用大变位设计，承载能力高、使用寿命长，仪表盘和驾驶室皆采用缓冲连接，大大提高了电气系统、空调系统元器件的使用寿命，提高了驾驶室的舒适性，工作装置液压系统装置外阀，维修方便，工作可靠。液压油箱为压力油箱，增加了液压系统的吸油能力，避免了液压系统产生气蚀。更宽的轨距和更长的履带接地长度，具有更高的整机稳定性；采用轧制履带板，履带强度更高，附着力更大；。,"
功率:

行走:
履带式
用途:
标准型
动力方式:

"
东正 斯太尔后双桥 自卸车,东正 斯太尔后双桥 自卸车是东正生产制造的行走方式为轮胎式自卸车。,"
行走方式:
轮胎式
动力方式:

品牌:
东正
类别:
自卸车
"
内蒙古北方重工 TR50C 煤斗型矿用自卸车,内蒙古北方重工 TR50C 煤斗型矿用自卸车是内蒙古北方重工生产制造的行走方式为轮胎煤斗型矿用自卸车。,"
行走方式:
轮胎
车架形式:
刚性
动力方式:

品牌:
内蒙古北方重工
"
卡特 CT150-8 挖掘机,CT150-8挖掘机采用五十玲发动机.日本川崎主泵、回转马达，日本KYB多路阀、行走马达、油缸。数显监控系统实时监控机器工作状态。GPS卫星定位和远程故障诊断系统。标配钢履带。全开式的发动机罩和可以前倾的司机室.冷暖空调。,"
整机工作质量(kg):
14250
额定斗容(m3):
0.55
额定功率(KW/rpm):

发动机型号:

"
远山机械 YS775-9N 轮式挖掘机,YS775-9N轮式挖掘机采用云内D30高端单缸四气门电喷发动机，可靠耐用，大扭矩、动力强，低噪音、低排放、节能环保、经济省油  25%以上。,"
整机工作质量(kg):
7300
铲斗容量(m3):

额定功率(Kw/rpm):
55/2200
发动机型号:

"
厦盛 XM955 装载机,XM955装载机同轴流量放大转向器，操纵灵活，性能稳定可靠，工作效率提高，油耗底。功率强大的六缸四冲涡轮增压发动机，燃料效率高。双涡轮液力变矩器，可减少档位数，方便操作。四轮双管路钳盘式制动，安全可靠。单孔水滴型销轴，使销轴不易松动。配备豪华人体工学仪表盘，各工作状况一目了然。卸载高度高，卸载距离大，适应各种作业场合的需求。,"
整机工作质量(kg):
16100kg
额定斗容(m3):
3.0 m3
额定载重量(kg):
5000kg
发动机型号:
WEICHAI 潍柴WD615.67G3-28
"
移山 TY220 履带式推土机,移山－TY220推土机的发动机标准配置为具有当今国际先进水平的康明斯NT855-C280燃油直喷涡轮增压式柴油机。可靠性高，使用寿命长。动力强劲，响应迅速，燃油直喷系统将每一滴燃油的能量尽量发挥。经济性好、燃油、机油消耗低――燃油最低消耗低于212g/kwh。绿色、环保，高效废气涡轮增压器改善了燃烧，降低了燃油比油耗，排放指标良好。整体介绍。,"
功率:
120-220
行走:
履带式
用途:
标准型
动力方式:

"
中际 FCY30 四驱全液压翻斗车,中际 FCY30 四驱全液压翻斗车是中际生产制造的行走方式为轮胎式四驱全液压翻斗车。,"
行走方式:
轮胎式
动力方式:

品牌:
中际
类别:
自卸车
"
同力重工 UQ-25B 坑道运输车,动力储备充分，保证了车辆在长距离斜坡道运输工况下具有良好的爬坡性能，运行速度快、效率高，适用于井采矿山斜坡道运输的专用设备。,"
行走方式:
轮胎
车架形式:
刚性
动力方式:

品牌:
同力重工
"
