名称,介绍,详情
柳工 6013132E 拖泵,康明斯132kw发动机+博世燃油输油泵、压力传感器，德国马勒雷瑞卡发电机、启动马达，美国盖茨水泵、皮带；优秀配置，保持持续动力输出，可靠性高。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
柳工
"
圆友重工 HBTS40 混凝土柴油机输送泵,圆友重工 HBTS40 混凝土柴油机输送泵是圆友重工生产制造的动力形式为电动泵混凝土柴油机输送泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
40
品牌:
圆友重工
"
山推建友 T0808SD 8S砂浆泵王,柴油机选用沃尔沃、道依茨、潍柴等品牌，功率大、低排放、低油耗、低噪音、启动速度大、传动扭矩大，电机采用三相异步电动机，节能环保。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
15
品牌:
山推建友
"
通亚汽车 HBT-30C-0808-37S 砂浆泵,HBT-30C-0808-37S砂浆泵适用范围本机是针对地暖施工的特点而专门开发的砂浆输送设备，适用于各类工程建设中，细石混凝土、耐火、保温材料的输送，各类基础柱的压力灌浆。适用于地暖工程中细石混凝土填充层、或砂浆填充层的大面积，要求效率高的施工。电动力S阀型系列砼泵特点采用先进的S阀换向，出口压力高、能满足各种高层建筑的细石混凝土的输送。冷却系统采用主回路纯风冷方式，散热流量大，冷却效果好，使用方便。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
通亚汽车
"
三一重工 HBG6010CB（变频） 管桩泵,工业化生产， 降低人工成本，集经典拖泵技术优势一体，品质可靠，负倾角设计，吸料效率提高一倍，采用变频功能设计，可节约能耗20%以。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
三一重工
"
中联重科 HBT90.18.160SU 电动机砼泵,HBT90.18.160SU电动机砼泵高效电机，节能环保，搭载高效电机，噪声小。效率高，节能环保。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
90
品牌:
中联重科
"
圆友重工 HBTS60R 混凝土柴油机输送泵,圆友重工 HBTS60R 混凝土柴油机输送泵是圆友重工生产制造的动力形式为电动泵混凝土柴油机输送泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:

品牌:
圆友重工
"
通亚汽车 HBT80C-1816-110S 拖泵,HBT80C-1816-110S拖泵电动力S阀型系列砼泵特点该机系吸收消化国内外先进技术而研制成功的新一代混凝土泵送机械，含多项国家。分配阀装有浮动耐磨环，能自动补偿磨损间隙，出口压力高，高低压切换方便，适用高层小排量和基础大排量的混凝土泵送。泵送液压系统具有恒功率控制功能，排量可以自动和手动调节，并具有自动显示功能，操作方便。故障率低。主油泵采用德国进口泵组，液压系统的主、辅阀组采用美国进口阀组。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
通亚汽车
"
柳工 601390E 拖泵,康明斯132kw发动机+博世燃油输油泵、压力传感器，德国马勒雷瑞卡发电机、启动马达，美国盖茨水泵、皮带；优秀配置，保持持续动力输出，可靠性高。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
柳工
"
方圆 HBMD-40/10-110S 混凝土拖泵,HBMD-40/10-110S混凝土拖泵国内首创，性能可靠，与国外设备相比，具有输送大骨料混凝土的优势。采用双隔爆型三相异步电动机驱动，可靠性好、动力强劲。主油泵采用恒功率变量柱塞泵，可充分利用原动机功率。整机结构紧凑，拆卸方便，便于运输，维护和保养。分配阀采用S管阀，混凝土流动性好，输送阻力小，阀箱体采用焊接结构，刚性好，强度高。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
40
品牌:
方圆
"
山推建友 HBT6008z 电机混凝土拖泵,"柴油机选用沃尔沃、道依茨、潍柴等品牌，功率大、低排放、低油耗、低噪音、启动速度大、传动扭矩大,电机采用三相异步电动机，节能环保。","
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
山推建友
"
海州 HBT60-16-90S 混凝土泵,海州 HBT60-16-90S 混凝土泵是海州生产制造的动力形式为电动泵混凝土泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
海州
"
普茨迈斯特 BSA 14000 SHP D 拖泵,普茨迈斯特 BSA 14000 SHP D 拖泵是普茨迈斯特生产制造的动力形式为电动泵拖泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
普茨迈斯特
"
北京加隆 CLT-60 托式混凝土输送泵,北京加隆 CLT-60 托式混凝土输送泵是北京加隆生产制造的动力形式为电动泵托式混凝土输送泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
北京加隆
"
新赛机械 JBS40B-JS500 强制双卧轴500搅拌一体机JB40电动200缸,JBS40B-JS500强制双卧轴500搅拌一体机JB40电动200缸采用双泵、双回路开式液压系统，主泵送油路和S阀摆动油路相互独立，使系统简单，元件寿命延长，可靠性更高，并便于故障判断和排除。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
40
品牌:
新赛机械
"
海诺 HBTS80EII 拖泵,HBTS80EII拖泵精良设备，铸造精品工程该产品主液压油泵均为德国力士乐原装进口产品，所有换向阀均为德国力士乐公司产品。,"
动力形式:
电动泵
分配阀:
闸板阀
最大输送量:
60
品牌:
海诺
"
力诺 义云系列Q3 搅拌拖泵,义云系列Q3搅拌拖泵施工现场布置快四条液压支腿取代传统机械支腿，布置现场施工的速度比普通搅拌拖泵提高三倍以上。稳定性好，寿命长达十年进口川崎液压泵及进口阀组，强劲的心脏能够保证搅拌拖泵24小时不间断运行。加工精度高，油温控制良好，使用寿命长达十年。输送能力更强。,"
动力形式:
电动泵
分配阀:

最大输送量:
30
品牌:
力诺
"
英特 HBT60SEA-1816 电动机拖泵,HBT60SEA-1816电动机拖泵适用范围水利、电力、铁路、公路、隧道、桥梁、矿山、高层建筑、国防工程等项目工程。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
30
品牌:
英特
"
立杰 混凝土输送泵 ,立杰 混凝土输送泵 是立杰生产制造的动力形式为电动泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
30
品牌:
立杰
"
南京天印 TYKSJB-05型 拖泵,南京天印 TYKSJB-05型 拖泵是南京天印生产制造的动力形式为电动泵拖泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
30
品牌:
南京天印
"
三民重科 (Ⅲ代)HBT20C-6-22 搅拌拖泵,Ⅲ代HBT20C-6-22搅拌拖泵搅拌拖泵主要特点是：搅拌与泵送合为一，操作简单，移动方便灵活，性能稳定。泵施工操作过系统全部采用自动化，集布料、混合搅拌，高压泵送为一体。搅拌拖泵采用双缸全液压泵送系统，此液压系统大大提高了搅拌拖泵的整体可靠性，确保搅拌拖泵在苛刻条件下力争万无一失的工作。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
30
品牌:
三民重科
"
瑞汉 电机系列 混凝土输送泵,电机系列混凝土输送泵液压系统采用独特的电子换向技术，换向快速、平稳，并有效地提高了泵送距离和砼料的吸入效率。全系统控制元器件全部采用世界级顶尖质量水平的产品，性能卓越，有效地保证了产品质量的可靠性。泵送系统采用S管阀系统，具有结构简单、密封性能好、泵送效率高、管道清洗简单、易损件更换方便的特点。采用硬质耐磨合金眼镜板和切割环，使用寿命长。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
50
品牌:
瑞汉
"
赛通重工 HBTS50-13-75 电动机拖泵,HBTS50-13-75电动机拖泵动力系统、液压系统与泵送系统匹配合理，有效发挥电机的最大功率高吸料性，实际泵送效率达到理论值达到80%以上配置更优化，采用原装进口的液压件及电气元件，大大提高设备使用的可靠性独特的分配油路缓冲技术，确保S管摆动到位，延长S管使用寿命高低压切换的应用，简化了操作方式。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
50
品牌:
赛通重工
"
波特重工 HBT电机系列 拖泵（力士乐主油泵）,HBT电机系列拖泵（力士乐主油泵）可编程控制器PLC可编程控制器采用高可靠性能的三菱品牌，运作动作数字化显示，对设备故障的查找更直接、简单。摆缸控制改变过去摆动油缸动作与泵送油缸动作同步的程序，摆动油缸提前了0.2秒，减少了液压油油路的冲击力，提高了混凝土的泵送效率。名牌电气元件。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
30
品牌:
波特重工
"
尤尼克 HBT系列电机混凝土输送 拖泵,HBT系列电机混凝土输送拖泵尤尼克UNIQUEHBT电机混凝土输送泵技术特性独特的超压自动反泵排除功能，使您的操作更加轻松;采用最新的电控开式液压系统;泵送换向冲击小、噪音低，明显提高液压泵、液压阀的使用寿命。采用集中阀板：将主系统液压阀集中在一块阀板上，减少交叉连接管路，系统更加紧密，降低漏油的几率。,"
动力形式:
电动泵
分配阀:

最大输送量:

品牌:
尤尼克
"
和盛达 HBT8013-90S型 电动拖泵,和盛达 HBT8013-90S型 电动拖泵是和盛达生产制造的动力形式为电动泵电动拖泵。,"
动力形式:
电动泵
分配阀:

最大输送量:

品牌:
和盛达
"
泵虎 HBT80.16-132S 拖泵,HBT80.16-132S拖泵适用范围：中等排量浇筑最高可达每小时80立方以上水平700米左右或垂直240米左右，供电稳定工地。液压系统：①本产品采用双泵双回路开式液压系统，主泵送油路和S阀摆动油路相互独立，使系统简单，元件寿命延长，可靠性更高，并便于故障判断和排除。②主泵送油路换向采用主换向阀外控先导减压控制，避免了换向冲击，使主泵送油路换向更可靠、平稳。,"
动力形式:
电动泵
分配阀:

最大输送量:
100
品牌:
泵虎
"
腾飞 混凝土输送泵 ,腾飞 混凝土输送泵 是腾飞生产制造的动力形式为电动泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:

品牌:
腾飞
"
华强京工 HBT60.13.90SB 拖式电动混凝土输送泵,HBT60.190SB拖式电动混凝土输送泵大缸径、大排量、超高压力、双向散热，拥有卓越的泵送能力和极高的可靠性，适用于各种复杂工况；拥有技术的摆动油缸连接装置，方便摆动油缸调整与维护；三维优化设计的弧形料斗，不积料、方便清理；整体耐磨处理的S形管、混凝土缸、眼睛板、切割环耐磨性好，使用寿命长；带有高低压力切换阀的主油缸，可以轻松实现高低压力的切换；。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
华强京工
"
科尼乐重工 高速铁路 制梁泵,"高速铁路制梁泵高速铁路制梁泵客运专线80%以上采用高架无渣轨道,大型混凝土箱梁预制,是客运专线最重要的工程,也是一项全新的技术课题,要求使用寿命达100年.因此,箱梁预制必须采用配比非常严格的高性能、耐久性混凝土.高性能混凝土其强度高,粘度大、流动性差、吸料困难、阻力大等特点,给泵送带来了非常大的困难,普通的混凝土输送泵很难满足泵送要求.双电机、双油泵系统，功率强劲。","
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
科尼乐重工
"
鸿达 HBT60Z1407-75 拖泵,鸿达 HBT60Z1407-75 拖泵是鸿达生产制造的动力形式为电动泵拖泵。,"
动力形式:
电动泵
分配阀:
闸板阀
最大输送量:
60
品牌:
鸿达
"
佳乐 XHBT-15S型 小骨料混凝土泵,XHBT-15S型小骨料混凝土泵◎动力系统采用国内知名品牌电动机或柴油机。◎采用三泵系统、液压回路互不干扰，系统运行稳定，可靠性高。◎具有反泵功能，利于及时排除堵管故障，并可短时间的停机待料。◎采用先进的S管分配阀，可自动补偿磨损间隙，密封性能好。◎采用耐磨合金眼镜板和切割环，使用寿命长。◎长行程的料缸，延长了料缸和活塞的使用寿命。◎优化设计的料斗，便于清洗，吸料性能更好。,"
动力形式:
电动泵
分配阀:

最大输送量:
40
品牌:
佳乐
"
久润 HBT电动机S阀系列 混凝土泵,久润 HBT电动机S阀系列 混凝土泵是久润生产制造的动力形式为电动泵混凝土泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
久润
"
川建 拖泵 ,川建 拖泵 是川建生产制造的动力形式为电动泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
川建
"
新型 HBT系列 混凝土输送泵,新型 HBT系列 混凝土输送泵是新型生产制造的动力形式为电动泵混凝土输送泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
120
品牌:
新型
"
北山 HBT60 混凝土输送泵,HBT60混凝土输送泵主要技术特点本产品采用了德国力士乐原装开式三联液压泵及关键液压元件。具有高压切断、恒功率自动调节、无级调节输送量等优点。性能可靠，使用寿命长。本机采用了进口可编程序控制器，输入了最佳泵送逻辑。换向准确，减少冲击，防止了混凝土的倒流。液压系统中设置了主油泵排量控制装置，可实现混凝土排量在一定范围内无级变量。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
北山
"
