名称,介绍,详情
凌宇汽车 CLY9408GRYH 39.8方铝合金保温半挂车(易燃液体运输车),CLY9408GRYH 39.8方铝合金保温半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9408GRYH
报价:
暂无
"
楚飞 东风平头国四（10.19立方） 运油车,楚飞 东风平头国四（10.19立方） 运油车是楚飞生产制造的运油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风平头国四（10.19立方）
报价:
暂无
"
楚飞 福田牌BJ5119XLC-FC型（6.9米） 冷藏车,楚飞 福田牌BJ5119XLC-FC型（6.9米） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
福田牌BJ5119XLC-FC型（6.9米）
"
凌宇汽车 CLY9401GRYM 39.8方铝合金保温半挂车(易燃液体运输车),CLY9401GRYM 39.8方铝合金保温半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYM
报价:
暂无
"
楚胜 东风福瑞卡（小霸王）加油车 ,楚胜 东风福瑞卡（小霸王）加油车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
东风福瑞卡（小霸王）加油车
报价:
暂无
"
楚飞 跃进牌NJ5150XLCDDPW4型（6.55米） 冷藏车,楚飞 跃进牌NJ5150XLCDDPW4型（6.55米） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
跃进牌NJ5150XLCDDPW4型（6.55米）
"
凌宇汽车 CLY9401GRYT 39.8方铝合金保温半挂车(易燃液体运输车),CLY9401GRYT 39.8方铝合金保温半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYT
报价:
暂无
"
东风 东风平头EQ3070 加油车,东风平头EQ3070加油车产品说明油罐车：专用性能特点：碳钢结构或不锈钢罐体，可内忖滚塑或玻璃钢板。,"
品牌:
东风
类别:
油罐车
型号:
东风平头EQ3070
报价:
暂无
"
楚飞 跃进牌NJ5161XLCZQDDWZ型（6.65米） 冷藏车,楚飞 跃进牌NJ5161XLCZQDDWZ型（6.65米） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
跃进牌NJ5161XLCZQDDWZ型（6.65米）
"
凌宇汽车 CLY9401GRYS1 33.6方铝合金保温半挂车（易燃液体运输车）,CLY9401GRYS1 33.6方铝合金保温半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYS1
报价:
暂无
"
凌宇汽车 CLY9407GYY2 42.5方运油半挂车,CLY9407GYY2 42.5方运油半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9407GYY2
报价:
暂无
"
楚飞 跃进牌NJ5161XLCZNDDWZ型（6.5米） 冷藏车,楚飞 跃进牌NJ5161XLCZNDDWZ型（6.5米） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
跃进牌NJ5161XLCZNDDWZ型（6.5米）
"
凌宇汽车 CLY9408GRYH 33.6方铝合金保温半挂车（易燃液体运输车）,CLY9408GRYH 33.6方铝合金保温半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9408GRYH
报价:
暂无
"
东正 东风前双后单运油车 ,东正 东风前双后单运油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
东风前双后单运油车
报价:
暂无
"
楚飞 江淮小三轴冷藏车 ,楚飞 江淮小三轴冷藏车 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
江淮小三轴冷藏车
"
凌宇汽车 CLY9401GRYM 33.6方铝合金保温半挂车（易燃液体运输车）,CLY9401GRYM 33.6方铝合金保温半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYM
报价:
暂无
"
湖北合力 东风天龙前四后八加油车 ,湖北合力 东风天龙前四后八加油车 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
油罐车
型号:
东风天龙前四后八加油车
报价:
暂无
"
楚飞 解放冷藏车-CA5160XXYPK2L5EA80-3 ,楚飞 解放冷藏车-CA5160XXYPK2L5EA80-3 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
解放冷藏车-CA5160XXYPK2L5EA80-3
"
凌宇汽车 CLY9401GRYT 33.6方铝合金保温半挂车（易燃液体运输车）,CLY9401GRYT 33.6方铝合金保温半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYT
报价:
暂无
"
楚飞 东风天锦单桥（13.5立方） 运油车,楚飞 东风天锦单桥（13.5立方） 运油车是楚飞生产制造的运油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风天锦单桥（13.5立方）
报价:
暂无
"
楚飞 福田冷藏车-BJ5163VKCHN-S ,楚飞 福田冷藏车-BJ5163VKCHN-S 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
福田冷藏车-BJ5163VKCHN-S
"
凌宇汽车 CLY9407GRYB 50方铝合金保温半挂车（易燃液体运输车）,CLY9407GRYB 50方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9407GRYB
报价:
暂无
"
楚胜 国四东风天龙前四后八运油车 ,楚胜 国四东风天龙前四后八运油车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
国四东风天龙前四后八运油车
报价:
暂无
"
楚飞 东风天锦8吨 冷藏车,楚飞 东风天锦8吨 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
东风天锦8吨
"
凌宇汽车 CLY9401GRYP 50方铝合金保温半挂车（易燃液体运输车）,CLY9401GRYP  50方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYP
报价:
暂无
"
东风 东风天锦DFL1140 加油车,东风天锦DFL1140加油车产品说明油罐车：专用性能特点：碳钢结构或不锈钢罐体，可内忖滚塑或玻璃钢板。,"
品牌:
东风
类别:
油罐车
型号:
东风天锦DFL1140
报价:
暂无
"
楚飞 东风多利卡冷藏车 ,楚飞 东风多利卡冷藏车 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
东风多利卡冷藏车
"
凌宇汽车 CLY9401GRYN 50方铝合金保温半挂车（易燃液体运输车）,CLY9401GRYN  50方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYN
报价:
暂无
"
凌宇汽车 CLY9290GYYB 30.5方运油半挂车,CLY9290GYYB30.5方运油半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9290GYYB
报价:
暂无
"
楚飞 江铃冷藏车 ,楚飞 江铃冷藏车 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
江铃冷藏车
"
凌宇汽车 CLY9401GRYQ1 50方铝合金保温半挂车（易燃液体运输车）,CLY9401GRYQ1  50方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYQ1
报价:
暂无
"
东正 东风小三轴加油车 ,东正 东风小三轴加油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
东风小三轴加油车
报价:
暂无
"
楚飞 东风天锦冷藏车-DFL5160XXYBX1 ,楚飞 东风天锦冷藏车-DFL5160XXYBX1 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
东风天锦冷藏车-DFL5160XXYBX1
"
凌宇汽车 CLY9401GRYG 50方铝合金保温半挂车（易燃液体运输车）,CLY9401GRYG  50方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYG
报价:
暂无
"
湖北合力 解放小三轴运油车-CA1243P7K2L11T9E ,湖北合力 解放小三轴运油车-CA1243P7K2L11T9E 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
油罐车
型号:
解放小三轴运油车-CA1243P7K2L11T9E
报价:
暂无
"
楚飞 福田冷藏车-BJ5163VJCHN-2 ,楚飞 福田冷藏车-BJ5163VJCHN-2 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
福田冷藏车-BJ5163VJCHN-2
"
凌宇汽车 CLY9401GRYF 50方铝合金保温半挂车（易燃液体运输车）,CLY9401GRYF  50方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYF
报价:
暂无
"
