名称,介绍,详情
上工机械 D30-32/33  1:3 1:1 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D30-32/33  1:3 1:1
"
恒天九五 JVY180A 压桩机,JVY180A压桩机JVY系列液压静力压桩机拥有多项国家，是一种新颖的环保型建筑施工设备，具有无污染、无噪声、无震动、压桩速度快、成桩质量高等显著特点，代表未来桩工机械的发展方向。JVY系列液压静力压桩机有10多个品种，压桩机从60吨-1200吨。采用品质优良的材料与元器件，独特的液压管路设计与加工方法，保证了液压系统的清洁与高可靠性，在源头上保证了产品的高品质。秉承“一切为了客户”的服务理念，提供个性化设计，为客户提供最佳解决方案。。,"
动力方式:

品牌:
恒天九五
类别:
压桩机
型号:
JVY180A
"
中联重科 ZDH115 矿用一体式钻机,ZDH115一体式潜孔钻机性能可靠、造型美观，配备高可靠性的空压机及回转头、先进的电气控制、优化的发动机功率匹配等关键成熟技术，整机设计达到国际先进水平，可以广泛用于各种类型的矿山开采。,"
动力方式:

品牌:
中联重科
类别:
潜孔钻机
型号:
ZDH115
"
三力机械 CFG35 长螺旋钻机,CFG35长螺旋钻机CFG系列长螺旋深孔钻机是由河南省三力机械制造有限公司独立研制，制造生产的桩工机械产品。该系列产品是国家级工法--CFG工法专用施工钻机。,"
动力方式:

品牌:
三力机械
类别:
长螺旋钻孔机
型号:
CFG35
"
坤宇重装 KYR300 旋挖钻机,KYR300旋挖钻机适用于中大型桩基础工程施工;Suitable for middle size and large size basic construction.超强的输出扭矩，确保在不同地质状况下完成施工;。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
90
设备总重量(kg):
80000
发动机额定功率(kW):
261
"
德航重工 DH360/550-L 水平定向钻,DH360/550-L水平定向钻动力头马达采用6K液压系统驱动，稳定性好。整机配有增力装置，采用国内首创的离合器发明。车载驾驶室，配冷暖空调，操作台人性化设计，操作更加舒适方便。采用美国泊姆克高压泵驱动，扭矩大，效率高。配置灵活多样，整机可选配机械手、液压锚等装置，便于提高施工效率。电路设计科学合理，故障率低，便于维护。,"
品牌:
德航重工
类别:
水平定向钻
型号:
DH360/550-L
报价:
暂无
"
上工机械 D25-32/33  1:3 1:1 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D25-32/33  1:3 1:1
"
新天和 ZYC700B-B 液压静力压桩机,ZYC700B-B液压静力压桩机预制桩的静压施工是利用静压力将预制桩平稳地压入地基的一种新型环保桩基础施工法。到八十年代随着压桩机械的发展和环保意识的增强逐步得到推广。目前静力压桩施工法已经在国内桩基础施工中普遍采用，并且除预制桩使用静力压桩外，H型钢桩和其它的异型钢桩也普遍采用了静力压桩施工法。工作原理：先利用液压静力夹持预制桩或H桩及其他异型刚桩，然后将被夹持的桩通过液压静力压入地基。,"
动力方式:

品牌:
新天和
类别:
压桩机
型号:
ZYC700B-B
"
山河智能 SWDH89R 全液压露天钻车,SWDH89R全液压露天钻车适用于硬及中硬（f10及以上）以上岩石的钻凿，可应用于采石场、土建工程、道路工程、露天矿山、水电站施工等岩石爆破钻孔。该设备配置高效率的液压凿岩机，钻速快、能耗低，机动灵活，爬坡能力强，可在复杂地形上进行钻孔作业。,"
动力方式:

品牌:
山河智能
类别:
潜孔钻机
型号:
SWDH89R
"
土力机械 SF-50 长螺旋钻孔机,"SF-50长螺旋钻孔机变幅范围大，可整机放倒，折叠，降低运输高度和长度并且节省了转场时的拆装时间；3，桅杆上装有垂直度检测仪，可以检测和现实桅杆的倾斜度,并可通过钻机的微动系统调整桅杆的垂直度;4，动力头带有高速甩土功能，可用于粘土卸土时使用；。","
动力方式:

品牌:
土力机械
类别:
长螺旋钻孔机
型号:
SF-50
"
弘方重工 HR300 旋挖钻机,HR300旋挖钻机采用旋挖钻机专用自制液压伸缩履带式底盘，具有超强作业稳定性与运输方便性。采用原装进口康明斯QSM11-C400电喷涡轮增压中冷发动机，具有高可靠性和燃油经济性。采用国际知名品牌液压、电器元器件，整套系统稳定、可靠、高效、节能环保。采用前沿的CAN-BUS总线控制技术。采用流行的平行四边形铰接机构，实现了较大范围的工作区域。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
88
设备总重量(kg):
80500
发动机额定功率(kW):
298
"
徐工 XMP2000 水平定向钻机,"泥浆泵吸空保护/超压保护系统,提升泥浆泵寿命和维修便捷性,泥浆泵主机联控系统,主机降噪设计,施工数据记录查询.","
品牌:
徐工
类别:
水平定向钻
型号:
XMP2000
报价:
暂无
"
上工机械 D19-42  1:2 1:1 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D19-42  1:2 1:1
"
山河智能 ZYJ360B-Ⅱ 液压静力压桩机,山河智能 ZYJ360B-Ⅱ 液压静力压桩机是山河智能生产制造的动力方式为液压静力压桩机。,"
动力方式:

品牌:
山河智能
类别:
压桩机
型号:
ZYJ360B-Ⅱ
"
宏大钻孔 KQG100多方位 潜孔钻机,宏大钻孔 KQG100多方位 潜孔钻机是宏大钻孔生产制造的动力方式为潜孔钻机。,"
动力方式:

品牌:
宏大钻孔
类别:
潜孔钻机
型号:
KQG100多方位
"
海州 JZB50 电动步履桩机,JZB50电动步履桩机移动灵活就位方便，电器液压全部采用集中控制，操作方便。,"
动力方式:
电动
品牌:
海州
类别:
长螺旋钻孔机
型号:
JZB50
"
常州玉柴 YCR160D 旋挖钻机,YCR160D旋挖钻机是玉柴桩工新一代中型旋挖钻机，集成了玉柴桩工所有的先进技术和工法积累，实现了多项技术的创新性运用和升级，技术亮点纷呈，并达到国家法规的第三阶段排放标准。设备采用行业先进的带杆运输理念，具有便利的转场运输能力和高机动性。广泛用于公路、铁路、桥梁、港口码头、高层建筑等基础工程施工中混凝土灌注桩的成孔作业。采用机锁式或摩阻式钻杆，配合捞砂斗、筒钻或短螺旋等回转斗作业。也可搭载长螺旋、双动力头、搓管机等工作装置施工。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
50/40
设备总重量(kg):
52000
发动机额定功率(kW):
169
"
钻通 ZT-35A型 非开挖铺管钻机,ZT-35A型非开挖铺管钻机ZT-35A型非开挖铺管钻机非开挖铺管钻机为履带自行走式全液压定向钻进铺管钻机。,"
品牌:
钻通
类别:
水平定向钻
型号:
ZT-35A型
报价:
暂无
"
上工机械 D16-32 1:2 1:1 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D16-32 1:2 1:1
"
恒天九五 JVY320A 压桩机,JVY320A压桩机JVY系列液压静力压桩机拥有多项国家，是一种新颖的环保型建筑施工设备，具有无污染、无噪声、无震动、压桩速度快、成桩质量高等显著特点，代表未来桩工机械的发展方向。JVY系列液压静力压桩机有10多个品种，压桩机从60吨-1200吨。采用品质优良的材料与元器件，独特的液压管路设计与加工方法，保证了液压系统的清洁与高可靠性，在源头上保证了产品的高品质。秉承“一切为了客户”的服务理念，提供个性化设计，为客户提供最佳解决方案。。,"
动力方式:

品牌:
恒天九五
类别:
压桩机
型号:
JVY320A
"
志高 ZGYX-450 一体式露天潜孔钻车,ZGYX-450一体式露天潜孔钻车一体式钻车，配载138SCY15中风压空压机，加装干式集尘装置，自动换钎装置（带驾驶室操纵系统）。,"
动力方式:

品牌:
志高
类别:
潜孔钻机
型号:
ZGYX-450
"
恒天九五 JZB60 长螺旋钻机,JZB60长螺旋钻机-能够一次成孔，就地灌注成桩，并能完成放置钢筋笼的操作，由此具有成桩效率高、质量好、成本低的特点。-整机结构比较简单，现场就位灵活、快捷。操作容易、维修方便。-适用于粘性土，粉土，填土等各种土质，能在有缩径的软土、流沙层、沙卵石层、有地下水等复杂地质条件下成桩。可以施工成孔灌注桩、高压注浆桩、超流态混凝土桩、CFG复合桩和扩底桩等多种施工工法和施工工艺。,"
动力方式:

品牌:
恒天九五
类别:
长螺旋钻孔机
型号:
JZB60
"
三一重工 SR175-S 旋挖钻机,SR175-S适用于工民建、市政、电网电力桩等领域，可实现浅孔大桩、低矮钻进等特殊工况，在土层、砂层等地质施工高效，运转灵活。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
44/56
设备总重量(kg):
52000
发动机额定功率(kW):
180
"
北方交通 ZDY3500 分体式千米定向钻机,ZDY3500近水平千米定向钻机采用分体式结构，由操纵模块、给进模块、动力模块三个模块构成，机体巷道适应性强，现场摆放灵活，可实现360°全方位施钻。该钻机测斜精度高、孔位靶向性好、输出扭矩大、系统配置高、可多功能钻孔，整机稳定可靠，是窄巷道钻孔施工的首选机型。,"
品牌:
北方交通
类别:
水平定向钻
型号:
ZDY3500
报价:
暂无
"
上工机械 D8-22 1:2 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D8-22 1:2
"
新天和 ZYC700B 液压静力压桩机,ZYC700B液压静力压桩机预制桩的静压施工是利用静压力将预制桩平稳地压入地基的一种新型环保桩基础施工法。到八十年代随着压桩机械的发展和环保意识的增强逐步得到推广。目前静力压桩施工法已经在国内桩基础施工中普遍采用，并且除预制桩使用静力压桩外，H型钢桩和其它的异型钢桩也普遍采用了静力压桩施工法。工作原理：先利用液压静力夹持预制桩或H桩及其他异型刚桩，然后将被夹持的桩通过液压静力压入地基。,"
动力方式:

品牌:
新天和
类别:
压桩机
型号:
ZYC700B
"
山河智能 SWDH89S 全液压露天钻车,SWDH89S全液压露天钻车适用于硬及中硬（f10及以上）以上岩石的钻凿，可应用于采石场、土建工程、道路工程、露天矿山、水电站施工等岩石爆破钻孔。该设备配置高效率的液压凿岩机，钻速快、能耗低，机动灵活，爬坡能力强，可在复杂地形上进行钻孔作业。,"
动力方式:

品牌:
山河智能
类别:
潜孔钻机
型号:
SWDH89S
"
方圆 JZL 电动履带式桩机,方圆 JZL 电动履带式桩机是方圆生产制造的动力方式为电动电动履带式桩机。,"
动力方式:
电动
品牌:
方圆
类别:
长螺旋钻孔机
型号:
JZL
"
