名称,介绍,详情
奥龙农机 2BMYF-6/6 播种机,2BMYF-6/6播种机产品特点:一次完成旋耕、播种、施肥、覆盖、镇压、扶垄筑畦等多项作业。在播种的同时完成扶垄、筑畦作业。对作物的适应性广：既能播种小麦，又能播种玉米、大豆等多种作物。变速箱种类多：有两挡变速箱体、小箱体、中箱体、高箱体。适应各种动力输出轴高度的拖拉机。一机三用：免耕施肥播种机、旋耕机、旋播机。,"
播种行数:
5-7行
品牌:
奥龙农机
类别:
播种机
型号:
2BMYF-6/6
"
奔野 804 动力机械,804动力机械产品特点：该机型传动箱和动力输出采用啮合套换挡，解决了脱挡问题；机型结构紧凑，维护保养方便，工作可靠故障少；采用液压转向器，操纵轻便自如，较大的减轻劳动强度；四轮驱动更能适应粘重和潮湿土壤作业；液压提升采用力位调节，能很好的满足梨耕和旋耕要求，保持耕深一致，配套挂车可作运输作业，也可作为固定作业动力抽水，脱粒等；多挡动力输出，可满足旋耕地、犁耕、耙，播等多种农田作业要求。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
奔野
类别:
拖拉机
"
马恒达 254/254A 轮式拖拉机,马恒达 254/254A 轮式拖拉机是马恒达生产制造的马力为25-100马力拖拉机轮式拖拉机。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
马恒达
类别:
拖拉机
"
农哈哈 2BXF-24 播种机,2BXF-24播种机产品特点：主要适用于农场及土地流转大块小麦播种。为牵引式小麦播种机与大中型拖拉机配套使用，采用人字胶轮驱动，不易打滑，链条传动，液压同时控制播种和开沟器，种肥箱体积增大，整体焊接坚固耐用，组合结构安装方便快速。播种盒采用塑料盒，六方轴传动，齿轮式播籽轮交错排种，整盒排种不需调整，播量精准，各行播量一致误差极小，双变速箱分别控制播种量和播肥量，可以随意调整，使用方便。,"
播种行数:
19-24行
品牌:
农哈哈
类别:
播种机
型号:
2BXF-24
"
凯尔 2204 轮式拖拉机,"2204轮式拖拉机产品特点：整体车架，独立可扩展的PTO,可方便地增加装载、挖掘、推土、打井、提升等附加装置。扩展拖拉机的功能，提高拖拉机的利用率。、方便利用成熟技术在产品部件中可直接采用载重汽车、工程机械及其它行业成熟的技术，如钳盘式制动器、湿式离合器、同步器、油气助力等技术的应用，能够借助其它行业技术开发优势，加速提升大拖产品技术档次。方便扩展产品型谱。","
马力:
160马力以上拖拉机
驱动方式:
四轮驱动
品牌:
凯尔
类别:
拖拉机
"
奥龙农机 2BMF-7/7A 播种机,2BMF-7/7A播种机产品特点:一次完成旋耕、播种、施肥、覆盖、镇压、扶垄筑畦等多项作业。在播种的同时完成扶垄、筑畦作业。对作物的适应性广：既能播种小麦，又能播种玉米、大豆等多种作物。变速箱种类多：有两挡变速箱体、小箱体、中箱体、高箱体。适应各种动力输出轴高度的拖拉机。一机三用：免耕施肥播种机、旋耕机、旋播机。,"
播种行数:
5-7行
品牌:
奥龙农机
类别:
播种机
型号:
2BMF-7/7A
"
沃得农机 804 拖拉机,804拖拉机配装具有里卡多技术的4108或4110加长行程柴油机，马力强劲，油耗低，动力经济性好;整机牵引力大，可带大型农具进行复式作业;采用世界著名的意大利菲亚特公司90系列拖拉机底盘制造技术，技术领先;变速箱为2+42结构，档位多，速度范围宽，农田作业效率高;全液压转向、制动，转向轻便灵活，转向半径小，机动性好;。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
沃得农机
类别:
拖拉机
"
双印农机 2BXY-3 种植施肥机械,2BXY-3种植施肥机械产品特点：用于平原和丘陵地区条播小麦和玉米。采用箭铲式播种器，犁刀式犁铧开沟器，可实现铁茬播种。在收获小麦后，播种玉米、高粱、大豆等。播种玉米、高粱、大豆、花生时，可用小麦排种轮作排肥器、犁刀式犁铧作施肥器兼施化肥时，施肥器与播种器应侧偏50毫米以上。该机与小四轮拖拉机配套使用，采用后置三点悬挂。机具排种装置由地轮驱动，机组作业时，转弯半径小于等于3米，使用方便。,"
播种行数:
3-4行
品牌:
双印农机
类别:
播种机
型号:
2BXY-3
"
五征 PH1454 轮式拖拉机,"PH1454轮式拖拉机产品特点：换挡方式为动力换挡，采用性能可靠的采埃孚传动系，档位达到40F+40R；配套道依茨发动机，性能先进，动力强劲，扭矩储备大,经济效益高；主变速为6档同步器换挡，副变速为4档动力换挡，带爬行档，速度范围：0.45-50km/h；意大利Carraro前驱动桥，电液控制前驱动换挡结构；。","
马力:
100-160马力拖拉机
驱动方式:
四轮驱动
品牌:
五征
类别:
拖拉机
"
农哈哈 2BXF-9J 种植施肥机械,农哈哈 2BXF-9J 种植施肥机械是农哈哈生产制造的播种行数为7-11行种植施肥机械。,"
播种行数:
7-11行
品牌:
农哈哈
类别:
播种机
型号:
2BXF-9J
"
九方泰禾 DK550 轮式拖拉机,DK550轮式拖拉机产品特点：采用国Ⅱ排放涡轮增压发动机，扭矩储备30%，绿色环保，强劲有力；选用德国LUK离合器，安全可靠；摆线转阀式、全液压转向器，双式静液压制动系统，操作轻便灵活、作业精度高，减轻驾驶员的工作强度。液压提升系统采用分油式结构，使用更可靠，提升力大。,"
马力:
25-100马力拖拉机
驱动方式:
两轮驱动
品牌:
九方泰禾
类别:
拖拉机
"
奥龙农机 2BMYFS-4/4-4 播种机,2BMYFS-4/4-4播种机产品特点:深松打破犁底层，有利于土壤蓄水保墒及作物根系的生长，增强做作物抗倒伏能力。深施肥并且多层施肥，一次施足全季肥料，不用追肥。在作物生长的各个阶段都有满足作物生长需要的化肥供应。采用勺盘式排种器，单粒精播。通过变速箱改变株距，调整方便。变速箱有空挡，可以随时停播任意一行。方便不同宽度地块的播种。,"
播种行数:
4-5行
品牌:
奥龙农机
类别:
播种机
型号:
2BMYFS-4/4-4
"
雷鸣重工 LM1304 拖拉机,雷鸣重工 LM1304 拖拉机是雷鸣重工生产制造的马力为100-160马力拖拉机拖拉机。,"
马力:
100-160马力拖拉机
驱动方式:
四轮驱动
品牌:
雷鸣重工
类别:
拖拉机
"
凯尔 KAT1804 拖拉机,"KAT1804拖拉机方便增加附加装置整体车架，独立可扩展的PTO,可方便地增加装载、挖掘、推土、打井、提升等附加装置。扩展拖拉机的功能，提高拖拉机的利用率。、方便利用成熟技术在产品部件中可直接采用载重汽车、工程机械及其它行业成熟的技术，如钳盘式制动器、湿式离合器、同步器、油气助力等技术的应用，能够借助其它行业技术开发优势，加速提升大拖产品技术档次。方便扩展产品型谱。","
马力:
160马力以上拖拉机
驱动方式:
四轮驱动
品牌:
凯尔
类别:
拖拉机
"
农哈哈 2BXF-20 种植施肥机械,2BXF-20种植施肥机械产品特点：本机与大中型拖拉机配套使用，播幅2米，与小麦联合收幅宽一致，易于联合作业。地轮驱动，镇压效果好，双链条传动；大容积种肥箱，整体焊接坚固耐用，组合结构安装方便快速；滚齿式播籽轮交错排种，变速箱控制播量，整盒排种不需调整，播量均匀精准。,"
播种行数:
19-24行
品牌:
农哈哈
类别:
播种机
型号:
2BXF-20
"
奥龙农机 2BMYFS-5/5-5 播种机,2BMYFS-5/5-5播种机产品特点:深松打破犁底层，有利于土壤蓄水保墒及作物根系的生长，增强做作物抗倒伏能力。深施肥并且多层施肥，一次施足全季肥料，不用追肥。在作物生长的各个阶段都有满足作物生长需要的化肥供应。采用勺盘式排种器，单粒精播。通过变速箱改变株距，调整方便。变速箱有空挡，可以随时停播任意一行。方便不同宽度地块的播种。,"
播种行数:
5-7行
品牌:
奥龙农机
类别:
播种机
型号:
2BMYFS-5/5-5
"
爱科 麦赛福格森“全球系列”MF1404-B 拖拉机智享版,爱科动力发动机，涡轮增压、中冷、高压共轨、柴油散热器等配置，保证发动机大扭 矩、低油耗，稳定可靠，全部配备动力换向，电子离合（手柄及挡杆），12+12全同步器换挡变速箱，40公里/ 小时最大行驶速度，不管是田间作业还是转场都能游刃有余。,"
马力:
100-160马力拖拉机
驱动方式:
四轮驱动
品牌:
爱科
类别:
拖拉机
"
双印农机 2BX-16 种植施肥机械,双印农机 2BX-16 种植施肥机械是双印农机生产制造的播种行数为12-18行种植施肥机械。,"
播种行数:
12-18行
品牌:
双印农机
类别:
播种机
型号:
2BX-16
"
洛阳路通 LT904B 四驱轮式拖拉机,LT904B四驱轮式拖拉机匹配东方红名优发动机，可靠性好，扭矩储备大，油耗低，经济效益高，独立操作双作用离合器，传递能力高，效果可靠，操纵更加舒适。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
洛阳路通
类别:
拖拉机
"
农哈哈 2BXF-14 播种机,2BXF-14播种机产品特点：与中型拖拉机配套使用，采用三点悬挂，适用于平原和丘陵地区条播小麦，一次作业可完成平地、合墒、播种、覆土、镇压、打竖畦等项作业。滚齿式播籽轮交错排种，整盒排种不需调整，各行播量精准一致。采用动力合墒机构，合墒效果好，快速起埂。,"
播种行数:
12-18行
品牌:
农哈哈
类别:
播种机
型号:
2BXF-14
"
约翰迪尔农机 320 拖拉机,320拖拉机可靠性高，结构紧凑，维修保养方便结构紧凑，维修保养方便，平均无故障时间高于国家标准发动机冲程长，马力强劲扭转储备大于15%安全性高配置安全启动装置，安全性能更高健康环保所有零件包括离合器摩擦片、制动器摩擦片、各种垫片均不含石棉，所有油漆都不含铅，更有利于人体健康和环保柴油箱容积大柴油箱容积大，可满足连续作业8小时以上应用广泛。,"
马力:
25-100马力拖拉机
驱动方式:
两轮驱动
品牌:
约翰迪尔农机
类别:
拖拉机
"
奥龙农机 2BMF-7/7(210) 播种机,2BMF-7/7210播种机产品特点:一次完成旋耕、播种、施肥、覆盖、镇压、扶垄筑畦等多项作业。在播种的同时完成扶垄、筑畦作业。对作物的适应性广：既能播种小麦，又能播种玉米、大豆等多种作物。变速箱种类多：有两挡变速箱体、小箱体、中箱体、高箱体。适应各种动力输出轴高度的拖拉机。一机三用：免耕施肥播种机、旋耕机、旋播机。,"
播种行数:
7-11行
品牌:
奥龙农机
类别:
播种机
型号:
2BMF-7/7(210)
"
东方红（一拖） C1602E 履带拖拉机,"C1602E履带拖拉机主要用途和性能特点：以大面积农田作业为主，配装不同农具可进行耕、整、耙、播等作业项目。主要适用于垦区、农场、种粮大户等进行犁、耕、耙、播、松及复式作业。2采用LR6A3L-22柴油机，启动性能好，节能降耗。33+×4组成式啮合套换档变速箱,湿式转向离合器后桥，作业范围广、可靠性高;4扭杆减震行走系，承载能力强，减振效果好。","
马力:
160马力以上拖拉机
驱动方式:
两轮驱动
品牌:
东方红（一拖）
类别:
拖拉机
"
双印农机 2BYCF-2 种植施肥机械,2BYCF-2种植施肥机械产品特点：科学合理的设计与多档变速机构的勺轮排种器完美的组合，使株距调整随心所欲，播种精度更高，株距尤为准确。我公司产品呈系列化，有2行、3行、4行、5行、6行、8行播种机可供用户选择，可满足不同的作业地块，不同的种植方式。该机采用不锈钢肥箱、塑料种箱，操作时方便快捷，一目了然，抗腐蚀，坚固耐用，使用寿命大大增加。,"
播种行数:
2-3行
品牌:
双印农机
类别:
播种机
型号:
2BYCF-2
"
中联重机 RD504 动力机械,RD504动力机械强劲动力，性能好匹配名优国Ⅲ发动机，动力强劲、可靠性高、燃油经济性好；原装进口5吋进口摩擦片、独立操作双作用离合器，进口摩擦材质，扭矩储备系数大，性能可靠；变速箱档位8F+8R，拥有各种作业所需的理想工作速度。,"
马力:

驱动方式:

品牌:
中联重机
类别:
拖拉机
"
农哈哈 2BMGF-7/14 播种机,2BMGF-7/14播种机产品特点：保护性耕作能够减少土壤水分蒸发和水土流失，提高蓄水保墒能力，培肥地力，改善土壤结构，减少杂草、防止风蚀及沙尘暴，能为农作物创造良好的生长环境，抗旱和抗逆性增强，增产增收，穗长、穗粒数和千粒重增加，是世界农业重点推广的技术之一，是我国农业可持续发展的重要内容。一次完成扶垄、碎秆、灭茬、开沟、播种、施肥、覆盖、镇压等多项作业，适合在秸秆还田一遍的地块中作业。,"
播种行数:
7-11行
品牌:
农哈哈
类别:
播种机
型号:
2BMGF-7/14
"
雷沃阿波斯 M1054-F 拖拉机,M1054-F拖拉机动力更强劲配套雷沃动力发动机，性能先进，动力强劲；可选装玉柴发动机，增加配套动力多样性，满足不同用户需求；动力排放升级、性能升级，油耗低，可靠性高。,"
马力:
100-160马力拖拉机
驱动方式:
四轮驱动
品牌:
雷沃阿波斯
类别:
拖拉机
"
