名称,介绍,详情
科泰重工 KD147HF 全液压双钢轮压路机,科泰重工 KD147HF 全液压双钢轮压路机是科泰重工生产制造的驱动方式为液压式全液压双钢轮压路机，KD147HF的工作质量（kg）为14000。,"
工作质量（kg）:
14000
振动频率（Hz）:
42/50
发动机型号:
Cummins
额定功率（KW）:
119
"
洛阳路通 LTD736H 高原型全液压双驱振动压路机,采用国外先进技术并采用进口关键零部件生产的全液压振动压路机，该机属超重型振动压路机，具有较大的工作质量和强大的激振力，因而是大面积、高质量、高效能、机械化施工中的最佳压实设备，它适宜于碾压非粘性材料，如砾石、碎石、沙石混合料、砂性土壤等，对底料性材料也有良好的压实效果，本机是高速公路、矿山道路、大型堤坝、重要港口及工业场地等工程中的基础压实的理想设备。,"
工作质量（kg）:
36000
振动频率（Hz）:
27/31
发动机型号:
WP12G375E350
额定功率（KW）:
276
"
路得威 RWYL71 双钢轮压路机,RWYL71双钢轮压路机采用Yanmar柴油机动力，具有前轮液压振动等特点。,"
工作质量（kg）:
4200
振动频率（Hz）:
60
发动机型号:
Yanmar
额定功率（KW）:
35
"
山推 SR26M-G 国四单钢轮压路机,SR26M-G主要应用于各种材料的基层、面层及填方的压实，是高等级公路、铁路、机场、港口堤坝等的理想压实设备。,"
工作质量（kg）:
26000
振动频率（Hz）:
29/35
发动机型号:
WP4.6N
额定功率（KW）:
147
"
酒井 SW502 振动压路机,SW502振动压路机操作方便每侧仪表板上有一个全液压驱动的前后操纵杆。两种速度可供选择，最佳工作速度以及更快的转场速度。通过仪表板上的按钮选择人工或自动振动模式。在每个前后操纵杆握柄上也设置有振动开关按钮。路缘净空高，侧伸出量小，使得压路机能够非常靠近路缘或者墙壁工作。加压全抗腐蚀喷水系统包括：聚乙烯水箱、不锈钢水管、快速安装型黄铜喷嘴以及一个三重过滤系统。,"
工作质量（kg）:
4,090
振动频率（Hz）:
55
发动机型号:
酒保田V2203KA
额定功率（KW）:

"
山工机械 SEM518 单钢轮压路机,"SEM518单钢轮压路机采用卡特彼勒的豆荚型振动系统，卡特彼勒设计的双排四独立模块散热系统，稳定可靠，故障三级警示系统,优化设计的驾驶室，操作更加安全舒适。","
工作质量（kg）:
18000
振动频率（Hz）:
30/28
发动机型号:

额定功率（KW）:
129
"
徐工 XD143S 全液压双钢轮振动压路机,XD143S全液压双钢轮振动压路机前后车架采用目前主流的无框架结构，增大了车辆接近角和离去角，有效提高了整机的贴边压实性能。振动轮采用传统的筒式四支撑结构，使用寿命长，此外该振动轮采用我公司独创的均压技术，使左右振动轮振幅差距控制在3%以内，有效保证了路面平整度。动力系统标准配置道依茨公司发动机额定功率111kW。采用全液压传动和全电液控制技术，全部采用电器开关控制，使得操纵异常简便。,"
工作质量（kg）:
14000
振动频率（Hz）:
67/50
发动机型号:

额定功率（KW）:
111
"
戴纳派克 Dynapac CA1500D 单钢轮压路机,DynapacCA1500D该系列压路机是DynapacCA单钢轮振动压路机的第五代产品。它们采用了最先进设计和独特功能，是阿特拉斯科普柯创新思维的又一经典之作。与其它压路机相比，它在土壤压实方面的表现更为出色。开发这一代产品时，我们将土壤压实方面无与伦比的专业知识充分运用到整个压实目标中。从任务规划、碾压阶段到完工后的快速结果分析，均已全面涵盖。,"
工作质量（kg）:
6800
振动频率（Hz）:
32
发动机型号:
Cummins QSB 3.3, IIIB/T4i
额定功率（KW）:
74 kW (100 hp) at 2200 rpm
"
宝马格 BW 205 AD-4 CC 国四 双钢轮振动压路机,"大中规模的建筑工程中，用于新的建设维修工作中沥青铺层、磨损层 和防冻保护层的压实，如公路、机场、停车场,特别适合薄层施工，碾压马蹄脂和厚沥青基层施工。","
工作质量（kg）:
14800
振动频率（Hz）:
40/50
发动机型号:
Deutz 道依茨  TCD 36 L4
额定功率（KW）:
95
"
厦工 XG618MH 机械式单钢轮压路机,XG618MH机械式单钢轮压路机驾驶舒适宽敞的驾驶室，隔热减震性能优异，视野良好。主离合器、制动系统采用气动助力;带同步器的变速箱;转向采用液压传动系统，操纵轻便、灵活、可靠。,"
工作质量（kg）:
18000
振动频率（Hz）:
30
发动机型号:
SC7H190.1G3
额定功率（KW）:
110
"
戴纳派克 Dynapac CC2200 双钢轮压路机,DynapacCC2200Dynapac双轮压路机的设计十分注重效率，包括应用效率、操作效率、压实控制效率和保养效率。DynapacCC系列压路机的性能、视野、操作舒适性、压实控制和维护方便性是车主、操作员及服务人员所青睐的。其环保性让每个人受益。所有型号均以高频振动作为标配。DynapacCC系列压路机的多种功能使维护更为快速轻松，从而可确保最长的运行时间。,"
工作质量（kg）:
7700
振动频率（Hz）:
48/67
发动机型号:
Cummins QSB 3.3 IIIA/T3
额定功率（KW）:
1. 74kW (99hp)/2.60kW (80hp)
"
宜迅 6.0TA 单钢轮压路机,宜迅 6.0TA 单钢轮压路机是宜迅生产制造的驱动方式为液压式单钢轮压路机，6.0TA的工作质量（kg）为6000。,"
工作质量（kg）:
6000
振动频率（Hz）:
70
发动机型号:
C490
额定功率（KW）:

"
洛阳路通 LTC203 全液压双钢轮振动压路机,LTC203  系列振动压路机，适用于市政道路、公路维护、同时适用于沟槽基础，建筑施工，管道回填，体育场地等狭窄路面的压实作业。,"
工作质量（kg）:
3400
振动频率（Hz）:
50
发动机型号:
ZN390B
额定功率（KW）:
23
"
山东临工 RS726H 单钢轮压路机,配置潍柴WP7H国IV发动机，满足排放要求，动力强劲，配置电比例控制的泵、马达、电控手柄，设置低速、高速、ECO三种模式，根据工况控制发动机转速、泵、马达排量，提升效率，降低油耗。,"
工作质量（kg）:
26000
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:

"
国机洛建 2Y8X10B 两轮静碾压路机,2Y8X10B两轮静碾压路机2Y8X10B两轮静碾压路机压路机是我厂的老产品，已具有多年的生产历史，并且经过许多年的生产与改进，产品已经成熟，质量稳定可靠，在用户中享有良好的声誉。该机具有整机性能好、作业效率高、使用可靠、维护保养方便、驾驶室安全舒适、操纵方便等优点。,"
工作质量（kg）:
10000
振动频率（Hz）:

发动机型号:
495AY
额定功率（KW）:
36.75
"
龙工 LG520B6 机械驱动单钢轮振动压路机,LG520B6机械驱动单钢轮振动压路机龙工6系列全新产品，龙工造型，行业全新独特外观，流线型设计，美观大方，整机重心低，稳定性好；配增压水中冷发动机，功率储备系数大，国排放，电熄火功能，更加人性化；优化的振动系统，知名品牌液压元件，起振延时保护系统；知名品牌变速箱，三档变速，具有强大的施工、转场效率和爬坡能力；手刹和脚刹两套制动系统，让行车、作业更加方便安全。,"
工作质量（kg）:
20000
振动频率（Hz）:
28
发动机型号:
SC8D175.1G2B1
额定功率（KW）:
128
"
骏马 YZDC6 振荡压路机,YZDC6振荡压路机性能特点：Mainfeatures机械驱动，两档速度；液压振动（振动机），后轮液压振荡或振动（振动振荡机）；手控起振；液压转向，操作轻便振荡与振动功能通过手控转换，轻松方便（振动振荡机）铰接车架，转向灵活；叉脚支撑设计，可完全贴近路肩压实；整机紧凑，外形美观电控压力喷洒水，防腐洒水箱和系统可选购平板拖车，便于施工转移，节约能源。,"
工作质量（kg）:
6100
振动频率（Hz）:
46
发动机型号:
4L68
额定功率（KW）:
40
"
科泰重工 KS366HD 单钢轮压路机（双驱）,科泰重工 KS366HD 单钢轮压路机（双驱）是科泰重工生产制造的驱动方式为液压式单钢轮压路机（双驱），KS366HD的工作质量（kg）为36000。,"
工作质量（kg）:
36000
振动频率（Hz）:

发动机型号:

额定功率（KW）:

"
科泰重工 KD137HF 全液压双钢轮压路机,科泰重工 KD137HF 全液压双钢轮压路机是科泰重工生产制造的驱动方式为液压式全液压双钢轮压路机，KD137HF的工作质量（kg）为13000。,"
工作质量（kg）:
13000
振动频率（Hz）:
42/50
发动机型号:
Cummins
额定功率（KW）:
119
"
国机重工常林 YZ26 全液压压路机,YZ26全液压压路机1柴油机选用上柴C6121ZG19增压水冷柴油机，2200rpm，162kW，油耗低，噪音小功率储备大，性能可靠，维修性能好。2采用铰接式车架，全液压转向，转向半径小，操作轻便灵活。3采用全液压双轮驱动，双频、双幅振动，压实效果佳，压实效率高。,"
工作质量（kg）:
26000
振动频率（Hz）:
27/31
发动机型号:

额定功率（KW）:

"
路得威 RWYL61S 双钢轮压路机,RWYL61S双钢轮压路机配备收边、切边、压边机构，采用Yanmar柴油机动力，具有前轮液压振动等特点。,"
工作质量（kg）:
2900
振动频率（Hz）:
60
发动机型号:
Yanmar
额定功率（KW）:
26.9
"
国机洛建 GYS26 单钢轮振动压路机,国机洛建 GYS26 单钢轮振动压路机是国机洛建生产制造的驱动方式为单钢轮振动压路机，GYS26的工作质量（kg）为26000。,"
工作质量（kg）:
26000
振动频率（Hz）:
28/35
发动机型号:
上柴
额定功率（KW）:
147
"
酒井 SW800N 复式水平振荡压路机,SW800N复式水平振荡压路机SW800N复式水平振荡压路机型水平振荡压路机安全视野安心驾驶。,"
工作质量（kg）:
10,770
振动频率（Hz）:
51.7
发动机型号:

额定功率（KW）:

"
鼎盛重工 LSD220H 单钢轮振动压路机,LSD220H单钢轮振动压路机本系列是重型全液压振动压路机，主要适合于基础层、次基础层及填方的砾石、碎石、砂石混合料，沙性土壤和岩石填方等非粘性材料的压实，是建设高等级公路、铁路、机场、港口、堤坝及大型工业场地的理想压实设备。,"
工作质量（kg）:
20000
振动频率（Hz）:
28/35
发动机型号:
Cummins6CTA8.3
额定功率（KW）:
160
"
徐工 XD143 液压驱动双钢轮振动压路机,XD143液压驱动双钢轮振动压路机操纵台可左右旋转35度，提高驾驶舒适性，配有速频管理系统，指导用户压实作业。,"
工作质量（kg）:
14000
振动频率（Hz）:
45/55
发动机型号:
康明斯
额定功率（KW）:
119
"
骏马 JM814 单钢轮振动压路机,JM814单钢轮振动压路机性能特点：Mainfeatures机械驱动，三档速度；液压振动，电控起振；液压转向，操作轻便铰接车架，转向灵活；整机流线型设计，造型美观；后机罩可大角度翻起，维护方便具有超强的压实性能；双幅振动，适用于不同阶段的压实作业；具有大小振动延时转换功能，转换平稳采用带同步器的压路机专用变速箱，操作轻便舒适均可选装冷暖空调。,"
工作质量（kg）:
14000
振动频率（Hz）:
30
发动机型号:
D4114ZG3B
额定功率（KW）:
95
"
戴纳派克 Dynapac CC2300 双钢轮压路机,DynapacCC2300Dynapac双轮压路机的设计十分注重效率，包括应用效率、操作效率、压实控制效率和保养效率。DynapacCC系列压路机的性能、视野、操作舒适性、压实控制和维护方便性是车主、操作员及服务人员所青睐的。其环保性让每个人受益。所有型号均以高频振动作为标配。DynapacCC系列压路机的多种功能使维护更为快速轻松，从而可确保最长的运行时间。,"
工作质量（kg）:
8500
振动频率（Hz）:
48/67
发动机型号:
Deutz TCD 3.6, IIIB/T4i
额定功率（KW）:
75 kW (100 hp) at 2200 rpm
"
徐工 XS265JS 机械单钢轮压路机,XS265JS机械单钢轮压路机采用电控直接换档动力箱传动，取消脚离合，带来自动挡车辆驾驶新体验。,"
工作质量（kg）:
26000
振动频率（Hz）:
27/32
发动机型号:

额定功率（KW）:
140
"
洛阳路通 LTC6D 双钢轮振动、振荡压路机,LTC6/LTC6D双钢轮振动、振荡压路机，适用于市政道路、公路维护，同时适用于宽1.5米以上沟槽基础、建筑施工、管道回填、体育场地等狭窄路面的压实作业。,"
工作质量（kg）:
6000
振动频率（Hz）:
43
发动机型号:
4D32T31/502(国Ⅲ）
额定功率（KW）:
36.8
"
柳工 CLG6633E 全液压单驱单钢轮压路机,CLG6633E全液压单驱单钢轮压路机具有全液压双驱，前钢轮分配质量更大，压实效率高，无级变速，免去频繁离合换挡，操纵舒适高效。,"
工作质量（kg）:
33000
振动频率（Hz）:
29/31
发动机型号:

额定功率（KW）:
276
"
国机洛建 2Y6X8D 两轮静碾压路机,2Y6X8D两轮静碾压路机2Y6X8D两轮静碾压路机压路机是我厂的老产品，已具有多年的生产历史，并且经过许多年的生产与改进，产品已经成熟，质量稳定可靠，在用户中享有良好的声誉。该机具有整机性能好、作业效率高、使用可靠、维护保养方便、驾驶室安全舒适、操纵方便等优点。,"
工作质量（kg）:
8000
振动频率（Hz）:

发动机型号:
4BT3.9-C80
额定功率（KW）:
60
"
